what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1379487598469
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1379487599005
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1379487599479
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1379487600908
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1379487602357
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1379487604060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487619925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487682871
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1379487685590
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379487687503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487689900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487695113
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379487695286
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379487695364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379487700124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1379487708751
error,log,,,"JavaBuilder handling CoreException",1379487708910
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1379487713944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487724290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487726369
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379487735333
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379487747180
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379487755209
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1379487759348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487759392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487762436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487778337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487814428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487818671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379487820499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379487820547
